process,process,process,process,process,process,process,process,process,process,process,process,process,process,sensor,sensor,sensor,sensor,sensor,sensor,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects,defect_flag
velocity_1,velocity_2,velocity_3,high_velocity,cylinder_pressure,rapid_rise_time,biscuit_thickness,clamping_force,cycle_time,pressure_rise_time,casting_pressure,spray_time,spray_1_time,spray_2_time,melting_furnace_temp,air_pressure,coolant_temp,coolant_pressure,factory_temp,factory_humidity,short_shot_1,bubble_1,blow_hole_1,stain_1,dent_1,crack_1,scratch_1,buring_mark_1,short_shot_2,blow_hole_2,dent_2,crack_2,is_defect
0.149,0.166,0.2,2.523,265,0.011,18,379,35.8,0.036,596,12.0,2.0,2.0,655.6,5.1,27.1,2.73,32.0,67.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.147,0.172,0.198,2.516,265,0.009,19,379,35.9,0.036,595,12.0,2.0,2.0,655.6,5.1,27.2,2.75,32.0,67.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.17,0.2,2.506,265,0.012,19,379,35.8,0.036,596,12.0,2.0,2.0,655.6,5.1,27.2,2.75,32.0,67.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0.156,0.168,0.2,2.485,265,0.011,20,379,35.9,0.035,595,12.0,2.0,2.0,655.5,5.1,27.1,2.73,32.0,67.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.164,0.204,2.519,265,0.012,20,379,35.9,0.036,596,12.0,2.0,2.0,655.5,5.1,27.1,2.73,32.0,67.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.168,0.202,2.524,265,0.012,19,381,35.8,0.036,597,12.0,2.0,2.0,655.5,5.1,27.1,2.73,32.0,67.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0.162,0.162,0.204,2.513,265,0.012,19,381,35.9,0.033,596,12.0,2.0,2.0,655.7,5.1,27.1,2.74,32.0,67.5,0,0,0,0,0,0,0,0,0,1,0,0,1
0.158,0.165,0.2,2.507,265,0.012,20,381,35.9,0.036,596,12.0,2.0,2.0,655.7,5.1,27.1,2.74,32.0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.166,0.205,2.5,265,0.01,20,381,36.0,0.036,596,12.0,2.0,2.0,656.4,5.2,27.1,2.76,32.0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.166,0.206,2.496,265,0.011,20,381,35.9,0.036,595,12.0,2.0,2.0,656.7,5.2,27.1,2.74,32.0,67.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.17,0.206,2.52,265,0.012,19,381,35.9,0.035,596,12.0,2.0,2.0,656.7,5.2,27.1,2.74,32.0,67.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0.162,0.164,0.205,2.506,265,0.012,19,382,35.8,0.036,596,12.0,2.0,2.0,657.5,5.2,27.1,2.74,32.0,67.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0.154,0.166,0.2,2.479,265,0.012,21,382,35.9,0.036,597,12.0,2.0,2.0,657.5,5.2,27.1,2.74,32.0,67.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0.146,0.178,0.198,2.528,265,0.012,19,382,35.8,0.035,596,12.0,2.0,2.0,657.5,5.3,27.1,2.75,32.0,67.2,1,0,0,0,0,0,0,0,0,0,0,0,1
0.156,0.17,0.195,2.512,265,0.012,19,382,35.8,0.036,595,12.0,2.0,2.0,657.5,5.2,27.2,2.75,32.0,66.8,0,0,0,0,0,0,0,0,0,1,0,0,1
0.15,0.164,0.21,2.514,265,0.012,20,382,35.8,0.036,596,12.0,2.0,2.0,657.5,5.2,27.2,2.75,32.0,66.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.178,0.198,2.519,265,0.011,19,384,35.7,0.035,596,12.0,2.0,2.0,657.0,5.2,27.2,2.74,32.0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0.148,0.16,0.2,2.493,265,0.01,20,382,35.8,0.038,596,12.0,2.0,2.0,657.0,5.2,27.2,2.74,32.0,66.7,1,0,0,0,0,0,0,0,0,0,0,0,1
0.156,0.172,0.196,2.52,265,0.012,19,384,35.8,0.035,595,12.0,2.0,2.0,656.3,5.2,27.2,2.74,32.0,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152,0.164,0.203,2.488,265,0.01,20,384,35.8,0.035,596,12.0,2.0,2.0,655.1,5.2,27.1,2.73,32.1,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152,0.171,0.206,2.515,265,0.012,19,386,35.9,0.035,596,12.0,2.0,2.0,655.1,5.2,27.1,2.73,32.1,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0.157,0.164,0.202,2.514,265,0.012,19,384,35.9,0.036,596,12.0,2.0,2.0,654.2,5.2,27.1,2.72,32.1,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.148,0.164,0.198,2.531,265,0.012,18,373,35.9,0.036,595,12.0,2.0,2.0,654.2,5.2,27.1,2.72,32.1,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.166,0.206,2.504,265,0.011,18,361,35.9,0.035,597,12.1,2.0,2.0,653.5,5.3,27.1,2.74,32.1,65.9,0,0,0,0,0,0,0,0,0,0,0,0,0
0.156,0.174,0.202,2.52,265,0.011,19,350,35.9,0.035,596,12.1,2.0,2.0,652.7,5.4,27.1,2.73,32.1,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.178,0.202,2.524,265,0.012,19,352,35.9,0.035,596,12.1,2.0,2.0,652.7,5.4,27.1,2.73,32.1,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.148,0.162,0.206,2.515,265,0.014,19,352,36.0,0.035,595,12.1,2.0,2.0,652.8,5.5,27.1,2.72,32.1,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.164,0.206,2.523,265,0.012,19,364,36.0,0.036,595,12.1,2.0,2.0,652.8,5.5,27.1,2.72,32.1,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.147,0.168,0.2,2.518,265,0.012,19,364,36.0,0.036,597,12.1,2.0,2.0,653.0,5.6,27.1,2.75,32.1,66.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.172,0.202,2.506,265,0.01,19,366,36.0,0.035,596,12.1,2.0,2.0,653.6,5.7,27.1,2.74,32.1,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.168,0.202,2.519,265,0.011,19,354,36.0,0.035,596,12.1,2.0,2.0,653.6,5.7,27.1,2.74,32.1,66.0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.16,0.162,0.204,2.484,265,0.012,19,352,36.0,0.036,596,12.1,2.0,2.0,654.3,5.7,27.1,2.75,32.1,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.149,0.176,0.206,2.51,265,0.012,18,350,36.0,0.034,596,12.1,2.0,2.0,654.3,5.7,27.1,2.75,32.1,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.146,0.166,0.196,2.508,265,0.011,18,361,36.0,0.034,596,12.1,2.0,2.0,654.8,5.6,27.2,2.74,32.1,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.155,0.17,0.204,2.492,265,0.012,19,363,36.0,0.036,596,12.1,2.0,2.0,655.5,5.6,27.2,2.74,32.0,66.0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.148,0.166,0.208,2.509,265,0.01,19,363,35.9,0.035,597,12.1,2.0,2.0,655.5,5.6,27.2,2.74,32.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.148,0.166,0.208,2.509,265,0.01,19,363,35.9,0.035,597,12.1,2.0,2.0,655.8,5.5,27.2,2.75,32.0,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.155,0.166,0.198,2.515,264,0.011,19,350,35.9,0.033,595,12.1,2.0,2.0,655.8,5.5,27.2,2.75,32.0,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.148,0.174,0.202,2.51,265,0.012,19,350,35.9,0.036,596,12.1,2.0,2.0,655.9,5.5,27.2,2.74,32.1,66.3,0,0,0,0,0,0,0,0,0,1,0,0,1
0.152,0.162,0.192,2.517,265,0.012,19,352,35.9,0.036,596,12.1,2.0,2.0,655.8,5.6,27.2,2.73,32.0,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152,0.162,0.192,2.517,265,0.012,19,352,35.9,0.036,596,12.1,2.0,2.0,655.8,5.6,27.2,2.73,32.0,66.3,0,0,0,0,0,0,0,0,0,1,0,0,1
0.148,0.174,0.202,2.526,265,0.013,18,354,35.9,0.035,596,12.1,2.0,2.0,655.5,5.7,27.2,2.74,32.0,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.164,0.2,2.519,265,0.009,19,361,35.9,0.036,596,12.1,2.0,2.0,655.5,5.7,27.2,2.74,32.0,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152,0.162,0.206,2.524,265,0.012,18,361,35.9,0.034,595,12.1,2.0,2.0,655.5,5.7,27.2,2.73,32.1,66.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.168,0.202,2.519,265,0.012,18,361,35.9,0.036,595,12.1,2.0,2.0,655.5,5.8,27.2,2.75,32.1,66.1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.158,0.174,0.21,2.512,265,0.012,18,363,35.9,0.041,595,12.1,2.0,2.0,655.5,5.8,27.2,2.75,32.1,66.1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.15,0.168,0.2,2.51,265,0.012,18,361,35.8,0.036,595,12.1,2.0,2.0,655.6,5.7,27.2,2.71,32.1,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.166,0.202,2.51,265,0.012,19,363,35.9,0.033,596,12.1,2.0,2.0,655.6,5.7,27.2,2.71,32.1,66.0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.146,0.162,0.21,2.494,265,0.012,19,361,35.9,0.036,596,12.1,2.0,2.0,656.1,5.6,27.2,2.72,32.1,65.9,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.164,0.2,2.512,264,0.012,18,361,36.0,0.034,595,12.1,2.0,2.0,656.6,5.6,27.2,2.75,32.1,65.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.168,0.197,2.524,265,0.012,18,363,35.9,0.034,595,12.1,2.0,2.0,656.6,5.6,27.2,2.75,32.1,65.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0.154,0.164,0.206,2.504,265,0.011,19,361,35.9,0.035,595,12.1,2.0,2.0,656.6,5.5,27.2,2.72,32.2,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.164,0.2,2.506,265,0.012,18,361,35.9,0.034,597,12.1,2.0,2.0,656.6,5.5,27.2,2.72,32.2,65.5,0,0,0,0,0,0,0,0,0,1,0,0,1
0.158,0.174,0.204,2.525,265,0.012,18,363,35.9,0.036,595,12.1,2.0,2.0,656.6,5.5,27.2,2.74,32.2,65.4,0,0,0,0,0,0,0,0,0,0,0,0,0
0.156,0.172,0.198,2.513,265,0.012,18,363,36.0,0.034,596,12.1,2.0,2.0,656.8,5.4,27.2,2.73,32.2,65.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.172,0.206,2.506,265,0.012,18,363,35.9,0.036,596,12.0,2.0,2.0,656.8,5.4,27.2,2.73,32.2,65.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.164,0.202,2.524,265,0.012,19,363,35.9,0.036,596,12.1,2.0,2.0,657.0,5.4,27.2,2.74,32.2,65.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.168,0.202,2.502,265,0.012,21,363,35.9,0.033,597,12.0,2.0,2.0,657.0,5.4,27.2,2.74,32.2,65.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.196,2.51,265,0.011,18,363,35.8,0.035,596,12.0,2.0,2.0,657.4,5.3,27.2,2.74,32.2,65.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.149,0.172,0.198,2.524,265,0.011,19,363,35.9,0.035,597,12.0,2.0,2.0,657.5,5.3,27.2,2.75,32.2,65.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.163,0.195,2.508,265,0.012,19,361,35.8,0.036,596,12.0,2.0,2.0,657.5,5.3,27.2,2.75,32.2,65.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.176,0.206,2.537,264,0.012,18,363,35.9,0.036,595,12.0,2.0,2.0,657.3,5.3,27.2,2.74,32.2,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.176,0.2,2.518,265,0.012,18,364,35.8,0.033,596,12.0,2.0,2.0,657.3,5.3,27.2,2.74,32.2,65.0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.144,0.176,0.2,2.524,265,0.012,18,364,35.9,0.036,596,12.0,2.0,2.0,656.4,5.3,27.2,2.74,32.2,64.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.148,0.166,0.197,2.506,265,0.011,18,364,35.9,0.035,596,12.0,2.0,2.0,655.5,5.2,27.2,2.73,32.2,64.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0.149,0.168,0.196,2.524,265,0.011,19,364,35.9,0.033,595,12.0,2.0,2.0,654.8,5.2,27.2,2.74,32.2,64.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.165,0.198,2.514,265,0.011,18,364,35.8,0.034,596,12.0,2.0,2.0,654.8,5.2,27.2,2.74,32.2,64.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.176,0.208,2.51,265,0.012,17,364,35.9,0.036,595,12.0,2.0,2.0,654.4,5.2,27.2,2.73,32.2,64.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.166,0.204,2.524,265,0.011,18,364,35.8,0.033,595,12.0,2.0,2.0,653.7,5.2,27.2,2.73,32.3,64.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0.154,0.171,0.198,2.502,265,0.012,17,363,35.8,0.036,596,12.0,2.0,2.0,653.7,5.2,27.2,2.73,32.3,64.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.166,0.206,2.534,265,0.011,17,363,35.8,0.035,595,12.0,2.0,2.0,653.7,5.1,27.2,2.73,32.3,64.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.172,0.196,2.516,265,0.012,18,363,35.8,0.036,596,12.0,2.0,2.0,654.0,5.2,27.2,2.74,32.3,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.17,0.206,2.523,265,0.011,18,363,35.9,0.033,595,12.0,2.0,2.0,654.1,5.2,27.2,2.73,32.3,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0
0.162,0.173,0.21,2.515,265,0.012,18,363,35.8,0.036,595,12.0,2.0,2.0,654.1,5.2,27.2,2.73,32.3,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0
0.154,0.172,0.205,2.509,265,0.012,18,364,35.9,0.034,595,12.0,2.0,2.0,654.4,5.2,27.2,2.72,32.3,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.166,0.2,2.53,265,0.012,17,364,35.9,0.041,595,12.0,2.0,2.0,654.4,5.2,27.2,2.72,32.3,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0
0.156,0.168,0.194,2.527,265,0.012,17,363,35.9,0.036,595,12.0,2.0,2.0,654.4,5.2,27.2,2.74,32.3,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.176,0.206,2.542,265,0.012,16,363,35.9,0.034,595,12.0,2.0,2.0,654.6,5.2,27.2,2.74,32.4,64.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152,0.176,0.198,2.519,265,0.012,16,363,35.9,0.041,596,12.0,2.0,2.0,654.6,5.2,27.2,2.74,32.4,64.3,0,0,0,0,0,0,0,0,0,1,0,0,1
0.153,0.168,0.198,2.521,265,0.012,19,363,35.8,0.036,595,12.0,2.0,2.0,654.6,5.2,27.2,2.75,32.4,64.2,1,0,0,0,0,0,0,0,0,0,0,0,1
0.157,0.176,0.204,2.504,265,0.012,18,363,35.9,0.036,595,12.0,2.0,2.0,654.6,5.2,27.2,2.75,32.4,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.156,0.174,0.206,2.513,264,0.012,17,363,35.8,0.033,594,12.0,2.0,2.0,654.2,5.2,27.2,2.72,32.5,64.0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.16,0.168,0.197,2.504,265,0.011,18,364,35.9,0.034,595,12.0,2.0,2.0,653.8,5.1,27.2,2.74,32.5,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.156,0.17,0.2,2.52,265,0.011,17,364,35.9,0.033,595,12.0,2.0,2.0,653.8,5.1,27.2,2.74,32.5,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.17,0.192,2.505,265,0.011,17,366,35.9,0.033,595,12.0,2.0,2.0,653.0,5.1,27.2,2.74,32.5,63.9,0,0,0,0,0,0,0,0,0,0,0,0,0
0.156,0.174,0.202,2.524,265,0.012,17,363,35.8,0.042,595,12.0,2.0,2.0,653.0,5.1,27.2,2.74,32.5,63.9,0,0,0,0,0,0,0,0,0,1,0,0,1
0.147,0.17,0.198,2.534,265,0.012,18,364,35.9,0.036,595,12.0,2.0,2.0,652.4,5.1,27.2,2.76,32.5,63.9,0,0,0,0,0,0,0,0,0,0,0,0,0
0.147,0.164,0.208,2.511,265,0.009,18,364,35.8,0.034,595,12.0,2.0,2.0,651.9,5.1,27.2,2.72,32.5,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.162,0.204,2.489,265,0.012,19,364,35.9,0.036,595,12.0,2.0,2.0,651.9,5.1,27.2,2.72,32.5,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.154,0.168,0.198,2.501,264,0.011,18,364,35.8,0.035,595,12.0,2.0,2.0,651.5,5.1,27.2,2.75,32.6,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.162,0.21,2.504,265,0.012,18,364,35.8,0.035,595,12.0,2.0,2.0,651.5,5.1,27.2,2.75,32.6,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.166,0.2,2.524,264,0.012,18,366,35.9,0.036,595,12.0,2.0,2.0,651.5,5.1,27.2,2.73,32.6,63.9,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.164,0.196,2.515,265,0.012,17,364,35.9,0.041,597,12.0,2.0,2.0,651.4,5.0,27.2,2.75,32.5,63.8,0,0,0,0,0,0,0,0,0,1,0,0,1
0.152,0.166,0.202,2.514,265,0.011,18,364,35.9,0.042,595,12.0,2.0,2.0,651.4,5.0,27.2,2.75,32.5,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.166,0.206,2.516,265,0.012,17,364,35.9,0.033,596,12.0,2.0,2.0,651.5,5.0,27.2,2.72,32.5,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.162,0.195,2.532,265,0.012,17,364,35.9,0.036,595,12.0,2.0,2.0,651.5,5.0,27.2,2.72,32.5,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.162,0.168,0.2,2.507,265,0.012,18,364,35.9,0.034,596,12.0,2.0,2.0,651.7,5.0,27.2,2.72,32.5,63.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0.146,0.172,0.205,2.531,265,0.012,17,364,35.9,0.034,596,12.0,2.0,2.0,652.1,5.0,27.2,2.76,32.5,63.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0.156,0.166,0.2,2.507,265,0.012,18,363,35.9,0.035,596,12.0,2.0,2.0,652.1,5.0,27.2,2.76,32.5,63.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.162,0.208,2.532,265,0.012,17,364,35.8,0.036,596,12.0,2.0,2.0,652.5,4.9,27.3,2.74,32.5,63.8,0,0,0,0,0,0,0,0,0,1,0,0,1
0.152,0.168,0.202,2.537,265,0.012,17,364,35.9,0.035,596,12.0,2.0,2.0,652.5,4.9,27.3,2.74,32.5,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.154,0.168,0.2,2.521,265,0.012,18,364,35.7,0.035,596,12.1,2.0,2.0,653.1,4.9,27.2,2.74,32.5,63.9,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.173,0.212,2.536,265,0.011,18,364,35.8,0.035,595,12.0,2.0,2.0,653.6,4.9,27.3,2.74,32.5,63.9,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.17,0.197,2.518,265,0.012,18,364,35.8,0.042,596,12.0,2.0,2.0,653.6,4.9,27.3,2.74,32.5,63.9,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.166,0.202,2.53,265,0.011,18,366,35.8,0.036,597,12.0,2.0,2.0,654.4,4.9,27.3,2.74,32.5,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.172,0.203,2.535,265,0.013,18,363,35.8,0.035,596,12.0,2.0,2.0,654.4,4.9,27.3,2.74,32.5,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.157,0.166,0.194,2.536,265,0.011,16,364,35.8,0.035,596,12.0,2.0,2.0,654.7,4.9,27.3,2.74,32.5,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.144,0.176,0.197,2.534,265,0.012,19,364,35.7,0.035,596,12.0,2.0,2.0,655.0,4.9,27.3,2.74,32.5,64.1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.144,0.176,0.197,2.534,265,0.012,19,364,35.7,0.035,596,12.0,2.0,2.0,655.0,4.9,27.3,2.74,32.5,64.1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.141,0.17,0.202,2.526,265,0.012,19,363,35.8,0.035,596,12.0,2.0,2.0,655.0,5.0,27.2,2.76,32.5,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152,0.172,0.198,2.521,265,0.013,19,366,35.8,0.035,596,12.0,2.0,2.0,655.0,5.0,27.2,2.76,32.5,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.154,0.174,0.2,2.517,265,0.012,19,366,35.8,0.035,596,12.0,2.0,2.0,654.6,5.1,27.2,2.74,32.5,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.166,0.208,2.506,265,0.009,19,366,35.8,0.035,596,12.0,2.0,2.0,654.2,5.1,27.2,2.74,32.4,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.174,0.206,2.524,265,0.012,18,364,35.9,0.036,596,12.0,2.0,2.0,654.2,5.1,27.2,2.74,32.4,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.156,0.168,0.211,2.503,265,0.012,19,364,35.9,0.036,596,12.0,2.0,2.0,653.6,5.1,27.2,2.74,32.4,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.173,0.204,2.502,265,0.011,19,364,35.9,0.036,596,12.0,2.0,2.0,653.6,5.1,27.2,2.74,32.4,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.153,0.171,0.2,2.521,265,0.011,18,366,35.8,0.034,595,12.0,2.0,2.0,652.8,5.1,27.3,2.73,32.4,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.153,0.171,0.2,2.521,265,0.011,18,366,35.8,0.034,595,12.0,2.0,2.0,652.5,5.1,27.3,2.74,32.4,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.168,0.206,2.524,265,0.014,18,366,35.8,0.035,596,12.0,2.0,2.0,652.5,5.1,27.3,2.74,32.4,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152,0.178,0.2,2.524,265,0.012,19,366,35.8,0.036,596,12.0,2.0,2.0,652.5,5.1,27.3,2.76,32.4,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.172,0.208,2.491,265,0.012,19,364,35.9,0.036,596,12.0,2.0,2.0,652.5,5.1,27.3,2.76,32.4,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.148,0.166,0.2,2.534,265,0.012,16,366,35.8,0.034,597,12.0,2.0,2.0,652.4,5.1,27.3,2.75,32.5,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.149,0.174,0.206,2.52,265,0.012,19,366,35.8,0.036,596,12.0,2.0,2.0,652.4,5.1,27.3,2.75,32.5,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158,0.166,0.208,2.51,265,0.012,18,366,35.8,0.034,596,12.0,2.0,2.0,652.4,5.1,27.3,2.75,32.4,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.154,0.171,0.206,2.507,265,0.012,19,366,35.9,0.036,596,12.0,2.0,2.0,652.0,5.2,27.3,2.75,32.4,64.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0.156,0.176,0.2,2.524,265,0.012,18,366,35.9,0.036,596,12.0,2.0,2.0,652.0,5.2,27.3,2.75,32.4,64.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0.156,0.173,0.204,2.52,265,0.012,18,366,35.8,0.036,596,12.0,2.0,2.0,651.6,5.2,27.3,2.75,32.4,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0
0.154,0.168,0.202,2.523,265,0.012,18,366,35.8,0.036,596,12.0,2.0,2.0,651.6,5.2,27.3,2.75,32.4,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0
0.154,0.17,0.202,2.52,265,0.012,18,366,35.8,0.034,595,12.0,2.0,2.0,650.9,5.1,27.3,2.72,32.3,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152,0.164,0.2,2.515,265,0.012,17,366,35.8,0.042,596,12.0,2.0,2.0,649.6,5.1,27.3,2.76,32.3,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.166,0.208,2.525,265,0.009,17,359,35.9,0.035,595,12.0,2.0,2.0,669.5,5.2,26.5,2.63,35.0,57.9,1,0,0,0,0,0,0,0,0,0,0,0,1
0.156,0.178,0.208,2.538,265,0.011,17,361,35.9,0.035,596,12.0,2.0,2.0,669.6,5.2,26.5,2.62,35.0,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152,0.17,0.2,2.524,265,0.009,17,361,35.9,0.035,596,12.0,2.0,2.0,669.7,5.2,26.5,2.64,35.0,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0.157,0.168,0.205,2.547,265,0.012,16,352,35.9,0.036,595,12.0,2.0,2.0,669.7,5.2,26.5,2.64,35.0,57.7,1,0,0,0,0,0,0,0,0,0,0,0,1
0.154,0.168,0.196,2.544,265,0.012,16,352,35.9,0.035,595,12.0,2.0,2.0,669.6,5.1,26.5,2.62,35.0,57.7,1,0,0,0,0,0,0,0,0,0,0,0,1
0.15,0.174,0.2,2.533,265,0.012,16,352,35.8,0.036,595,12.0,2.0,2.0,669.6,5.1,26.5,2.62,35.0,57.7,0,0,0,0,0,0,0,0,0,1,0,0,1
0.154,0.165,0.206,2.541,264,0.012,16,361,35.9,0.036,595,12.0,2.0,2.0,670.1,5.1,26.5,2.65,35.0,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152,0.168,0.206,2.508,264,0.011,16,361,35.9,0.038,595,12.0,2.0,2.0,670.4,5.1,26.5,2.63,35.0,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.206,2.537,265,0.012,17,363,35.9,0.035,595,12.0,2.0,2.0,670.4,5.1,26.5,2.63,35.0,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0
