process,process,process,process,process,process,process,process,process,process,process,process,process,sensor,sensor,sensor,sensor,sensor,sensor,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects
velocity_1,velocity_2,velocity_3,high_velocity,rapid_rise_time,biscuit_thickness,clamping_force,cycle_time,pressure_rise_time,casting_pressure,spray_time,spray_1_time,spray_2_time,melting_furnace_temp,air_pressure,coolant_temp,coolant_pressure,factory_temp,factory_humidity,short_shot_1,bubble_1,exfoliation_1,stain_1,dent_1,deformation_1,short_shot_2,bubble_2,exfoliation_2,deformation_2
0.144,0.17,0.18,2.145,0.008,11,254,21.3,0.043,1038,8.4,0.8,0.8,707.9,6.3,26.8,2.75,32.0,62.6,0,0,1,0,0,0,0,0,0,0
0.141,0.168,0.174,2.121,0.007,11,254,21.2,0.044,1054,8.4,0.8,0.8,708.5,6.4,26.8,2.73,32.0,62.7,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.178,2.148,0.008,12,254,21.2,0.043,1055,8.4,0.8,0.8,708.5,6.4,26.8,2.73,32.0,62.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.176,2.113,0.009,12,254,21.2,0.042,1040,8.4,0.8,0.8,708.5,6.4,26.8,2.73,32.0,62.7,0,0,0,0,0,0,0,0,0,0
0.142,0.165,0.18,2.125,0.007,12,254,21.1,0.044,1053,8.4,0.8,0.8,709.1,6.5,26.8,2.72,32.0,62.9,0,1,0,0,0,0,0,0,0,0
0.142,0.168,0.186,2.105,0.008,12,254,21.2,0.044,1038,8.4,0.8,0.8,709.1,6.5,26.8,2.72,32.0,62.9,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.178,2.142,0.008,11,254,21.0,0.042,1054,8.4,0.8,0.8,709.1,6.5,26.8,2.72,32.0,62.9,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.178,2.142,0.008,11,254,21.0,0.042,1054,8.4,0.8,0.8,710.0,6.7,26.8,2.72,32.0,63.0,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.176,2.128,0.007,11,254,21.2,0.043,1053,8.4,0.8,0.8,710.0,6.7,26.8,2.72,32.0,63.0,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.176,2.128,0.007,11,254,21.2,0.043,1053,8.4,0.8,0.8,710.0,6.7,26.8,2.72,32.0,63.0,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.179,2.112,0.009,12,254,21.3,0.044,1051,8.4,0.8,0.8,710.7,6.8,26.8,2.73,32.0,63.1,0,0,0,0,0,0,0,0,0,0
0.146,0.166,0.178,2.129,0.007,12,254,21.0,0.044,1036,8.4,0.8,0.8,710.7,6.8,26.8,2.73,32.0,63.1,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.181,2.138,0.008,12,254,21.3,0.041,1052,8.4,0.8,0.8,711.1,6.9,26.8,2.74,32.0,63.1,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.182,2.137,0.007,12,253,21.2,0.043,1037,8.4,0.8,0.8,711.1,6.9,26.8,2.74,32.0,63.1,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.182,2.137,0.007,12,253,21.2,0.043,1037,8.4,0.8,0.8,711.1,6.9,26.8,2.74,32.0,63.1,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.186,2.148,0.008,12,254,21.2,0.042,1038,8.4,0.8,0.8,711.9,7.0,26.8,2.73,32.0,63.2,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.186,2.148,0.008,12,254,21.2,0.042,1038,8.4,0.8,0.8,711.9,7.0,26.8,2.73,32.0,63.2,0,0,1,0,0,0,0,0,0,0
0.141,0.166,0.184,2.106,0.01,11,255,21.1,0.041,1052,8.4,0.8,0.8,711.9,7.0,26.8,2.73,32.0,63.2,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.184,2.165,0.01,11,255,21.2,0.041,1037,8.4,0.8,0.8,712.0,7.0,26.8,2.74,32.0,63.3,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.174,2.147,0.007,11,253,21.3,0.041,1053,8.4,0.8,0.8,712.0,7.0,26.8,2.74,32.0,63.3,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.179,2.127,0.008,11,255,21.1,0.044,1038,8.4,0.8,0.8,712.0,7.0,26.8,2.74,32.0,63.3,0,0,0,0,0,0,0,0,0,0
0.144,0.164,0.184,2.127,0.007,12,253,21.2,0.044,1053,8.4,0.8,0.8,712.0,6.9,26.8,2.74,31.9,63.4,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.182,2.117,0.008,12,254,21.0,0.041,1037,8.4,0.8,0.8,712.0,6.9,26.8,2.74,31.9,63.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.176,2.159,0.008,12,254,21.2,0.042,1054,8.4,0.8,0.8,712.0,6.9,26.8,2.74,31.9,63.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.176,2.159,0.008,12,254,21.2,0.042,1054,8.4,0.8,0.8,712.0,7.0,26.9,2.74,32.0,63.7,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.187,2.126,0.008,12,254,21.3,0.043,1053,8.4,0.8,0.8,712.0,7.0,26.9,2.74,32.0,63.7,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.187,2.126,0.008,12,254,21.3,0.043,1053,8.4,0.8,0.8,712.0,7.0,26.9,2.74,32.0,63.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.164,0.009,12,253,21.1,0.042,1053,8.4,0.8,0.8,712.0,6.9,26.9,2.77,32.0,63.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.152,0.008,12,253,21.0,0.042,1038,8.4,0.8,0.8,712.0,6.9,26.9,2.77,32.0,63.7,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.179,2.147,0.008,11,253,21.2,0.043,1053,8.4,0.8,0.8,711.5,7.0,26.9,2.74,32.0,63.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.174,2.161,0.01,11,254,21.2,0.042,1038,8.4,0.8,0.8,711.5,7.0,26.9,2.74,32.0,63.8,0,1,0,0,0,0,0,0,0,0
0.142,0.17,0.176,2.141,0.008,12,253,21.2,0.043,1053,8.4,0.8,0.8,711.5,7.0,26.9,2.74,32.0,63.8,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.184,2.129,0.008,12,253,21.2,0.044,1037,8.4,0.8,0.8,710.7,7.0,26.9,2.74,32.0,63.8,0,0,0,0,0,0,0,0,0,0
0.139,0.17,0.19,2.13,0.008,12,254,21.2,0.044,1053,8.4,0.8,0.8,710.7,7.0,26.9,2.74,32.0,63.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.174,2.131,0.008,12,254,21.2,0.044,1055,8.4,0.8,0.8,710.7,7.0,26.9,2.74,32.0,63.8,0,0,0,0,0,0,0,0,0,0
0.14,0.166,0.179,2.146,0.008,12,254,21.2,0.044,1040,8.4,0.8,0.8,709.8,7.0,26.9,2.73,32.0,63.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.181,2.146,0.008,12,254,21.2,0.044,1053,8.4,0.8,0.8,709.8,7.0,26.9,2.73,32.0,63.7,0,1,0,0,0,0,0,0,0,0
0.14,0.168,0.184,2.116,0.007,11,253,21.0,0.041,1038,8.4,0.8,0.8,709.8,7.0,26.9,2.73,32.0,63.7,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.182,2.126,0.008,12,253,21.0,0.044,1052,8.4,0.8,0.8,708.8,7.0,26.9,2.75,32.0,63.5,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.182,2.126,0.008,12,253,21.0,0.044,1052,8.4,0.8,0.8,708.8,7.0,26.9,2.75,32.0,63.5,0,0,0,0,0,0,1,0,0,0
0.142,0.168,0.182,2.139,0.007,12,253,21.2,0.043,1039,8.4,0.8,0.8,708.8,7.0,26.9,2.75,32.0,63.5,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.184,2.13,0.007,12,253,21.2,0.044,1052,8.4,0.8,0.8,707.7,6.9,26.9,2.75,32.0,63.5,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.172,2.141,0.007,12,253,21.2,0.044,1037,8.4,0.8,0.8,707.7,6.9,26.9,2.75,32.0,63.5,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.174,2.119,0.008,12,253,21.2,0.044,1053,8.4,0.8,0.8,707.7,6.9,26.9,2.75,32.0,63.5,1,0,0,0,0,0,0,0,0,0
0.141,0.168,0.182,2.151,0.008,12,253,21.1,0.041,1038,8.4,0.8,0.8,706.5,7.0,26.9,2.74,32.0,63.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.182,2.155,0.007,12,253,21.2,0.041,1053,8.4,0.8,0.8,706.5,7.0,26.9,2.74,32.0,63.4,0,1,0,0,0,0,1,0,0,0
0.144,0.166,0.178,2.139,0.007,12,253,21.2,0.043,1038,8.4,0.8,0.8,705.4,7.0,26.9,2.73,32.0,63.4,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.188,2.15,0.008,11,253,21.1,0.042,1051,8.4,0.8,0.8,705.4,7.0,26.9,2.73,32.0,63.4,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.19,2.121,0.008,12,253,21.1,0.043,1053,8.4,0.8,0.8,705.4,7.0,26.9,2.73,32.0,63.4,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.18,1.597,0.007,11,254,21.3,0.038,1038,8.4,0.8,0.8,704.1,6.9,26.9,2.75,32.0,63.4,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.182,1.633,0.007,12,253,21.2,0.037,1053,8.4,0.8,0.8,704.1,6.9,26.9,2.75,32.0,63.4,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,1.674,0.007,11,253,21.2,0.036,1039,8.4,0.8,0.8,704.1,6.9,26.9,2.75,32.0,63.4,0,0,0,0,0,0,0,0,0,0
0.146,0.166,0.184,2.121,0.008,12,258,21.3,0.043,1043,8.4,0.8,0.8,682.0,6.9,26.9,2.74,32.2,62.8,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.186,2.098,0.008,12,257,21.2,0.044,1056,8.4,0.8,0.8,680.0,6.9,26.9,2.74,32.2,62.7,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.182,2.145,0.008,13,257,21.2,0.042,1042,8.4,0.8,0.8,680.0,6.9,26.9,2.74,32.2,62.7,0,0,0,0,0,0,0,0,0,0
0.144,0.172,0.186,2.118,0.008,13,257,21.1,0.044,1056,8.4,0.8,0.8,680.0,6.9,26.9,2.74,32.2,62.7,0,0,0,0,0,0,0,0,0,0
0.141,0.166,0.184,2.119,0.008,13,257,21.2,0.043,1044,8.4,0.8,0.8,678.7,6.9,26.9,2.73,32.2,62.8,0,0,0,0,0,0,0,0,0,0
0.141,0.166,0.184,2.119,0.008,13,257,21.2,0.043,1044,8.4,0.8,0.8,678.7,6.9,26.9,2.73,32.2,62.8,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.18,2.104,0.006,13,257,21.1,0.043,1041,8.4,0.8,0.8,678.7,6.9,26.9,2.73,32.2,62.8,0,0,1,0,0,0,0,0,0,0
0.142,0.166,0.18,2.104,0.006,13,257,21.1,0.043,1041,8.4,0.8,0.8,677.4,6.9,26.9,2.74,32.2,62.9,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.179,2.123,0.008,12,257,21.2,0.044,1041,8.4,0.8,0.8,677.4,6.9,26.9,2.74,32.2,62.9,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.122,0.008,12,257,21.2,0.044,1056,8.4,0.8,0.8,677.4,6.9,26.9,2.74,32.2,62.9,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.176,2.142,0.007,13,258,21.2,0.043,1041,8.4,0.8,0.8,676.0,6.9,26.9,2.73,32.2,63.0,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.184,2.136,0.007,12,257,21.2,0.044,1056,8.4,0.8,0.8,676.0,6.9,26.9,2.73,32.2,63.0,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,2.14,0.008,12,257,21.2,0.043,1042,8.4,0.8,0.8,674.8,6.8,26.9,2.72,32.2,62.9,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.188,2.123,0.008,12,257,21.1,0.043,1057,8.4,0.8,0.8,674.8,6.8,26.9,2.72,32.2,62.9,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.178,2.114,0.008,12,257,21.3,0.042,1043,8.4,0.8,0.8,674.8,6.8,26.9,2.72,32.2,62.9,0,0,0,0,0,0,0,0,0,0
0.146,0.17,0.174,2.152,0.008,13,257,21.3,0.041,1056,8.4,0.8,0.8,674.0,6.7,26.9,2.73,32.2,62.9,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.181,2.143,0.008,12,257,21.3,0.044,1041,8.4,0.8,0.8,674.0,6.7,26.9,2.73,32.2,62.9,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.182,2.116,0.01,12,257,21.2,0.043,1057,8.4,0.8,0.8,674.0,6.7,26.9,2.73,32.2,62.9,0,0,0,0,0,0,0,0,0,0
0.141,0.166,0.186,2.165,0.009,13,257,21.2,0.034,1042,8.4,0.8,0.8,674.0,6.6,26.9,2.73,32.2,62.9,0,0,0,0,0,0,0,0,0,0
0.138,0.168,0.184,2.132,0.007,13,257,21.2,0.043,1057,8.4,0.8,0.8,674.0,6.6,26.9,2.73,32.2,62.9,0,0,0,0,0,0,0,0,0,0
0.141,0.17,0.174,2.119,0.008,13,257,21.2,0.043,1042,8.4,0.8,0.8,674.0,6.6,26.9,2.73,32.2,62.9,0,0,1,0,0,0,0,0,0,0
0.14,0.166,0.186,2.131,0.008,12,257,21.3,0.044,1056,8.4,0.8,0.8,674.0,6.5,26.9,2.76,32.3,62.8,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.182,2.123,0.008,13,257,21.2,0.043,1059,8.4,0.8,0.8,674.0,6.5,26.9,2.76,32.3,62.8,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.182,2.123,0.008,13,257,21.2,0.043,1059,8.4,0.8,0.8,674.0,6.5,26.9,2.76,32.3,62.8,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.176,2.16,0.007,12,257,21.3,0.042,1057,8.4,0.8,0.8,674.0,6.5,26.9,2.75,32.3,62.8,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.176,2.16,0.007,12,257,21.3,0.042,1057,8.4,0.8,0.8,674.0,6.5,26.9,2.75,32.3,62.8,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.182,2.149,0.008,12,257,21.3,0.043,1056,8.4,0.8,0.8,675.0,6.5,26.9,2.74,32.3,62.7,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.182,2.152,0.008,14,258,21.2,0.044,1058,8.4,0.8,0.8,675.0,6.5,26.9,2.74,32.3,62.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.184,2.126,0.008,12,258,21.2,0.044,1044,8.4,0.8,0.8,675.0,6.5,26.9,2.74,32.3,62.7,1,0,0,0,0,0,0,0,0,0
0.14,0.168,0.174,2.157,0.008,12,258,21.2,0.041,1055,8.4,0.8,0.8,675.9,6.5,26.9,2.77,32.3,62.8,0,0,0,0,0,0,0,0,0,0
0.141,0.17,0.182,2.126,0.008,12,258,21.2,0.044,1040,8.4,0.8,0.8,675.9,6.5,26.9,2.77,32.3,62.8,0,0,0,0,0,0,0,0,0,0
0.144,0.172,0.176,2.149,0.008,13,258,21.1,0.044,1055,8.4,0.8,0.8,675.9,6.5,26.9,2.77,32.3,62.8,0,1,0,0,0,0,0,0,0,0
0.144,0.168,0.176,2.136,0.008,12,257,21.1,0.043,1058,8.4,0.8,0.8,676.9,6.5,26.9,2.76,32.3,63.0,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.186,2.157,0.007,12,257,21.2,0.044,1044,8.4,0.8,0.8,676.9,6.5,26.9,2.76,32.3,63.0,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.182,2.147,0.008,13,258,21.2,0.044,1057,8.4,0.8,0.8,676.9,6.5,26.9,2.76,32.3,63.0,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.186,2.115,0.01,13,258,21.2,0.043,1042,8.4,0.8,0.8,677.9,6.5,26.9,2.74,32.3,63.3,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.182,2.11,0.01,12,258,21.2,0.035,1055,8.4,0.8,0.8,677.9,6.5,26.9,2.74,32.3,63.3,0,0,0,0,0,0,0,0,0,0
0.142,0.173,0.178,2.119,0.007,13,258,21.3,0.044,1058,8.4,0.8,0.8,677.9,6.5,26.9,2.74,32.3,63.3,0,0,0,0,0,0,0,0,0,0
0.142,0.173,0.178,2.119,0.007,13,258,21.3,0.044,1058,8.4,0.8,0.8,678.9,6.4,26.9,2.75,32.3,63.6,0,0,0,0,0,0,0,0,0,0
0.142,0.171,0.186,2.159,0.008,12,257,21.2,0.042,1056,8.4,0.8,0.8,678.9,6.4,26.9,2.75,32.3,63.6,1,0,0,0,0,0,0,0,0,0
0.142,0.168,0.184,2.13,0.008,12,258,21.3,0.043,1041,8.4,0.8,0.8,678.9,6.4,26.9,2.75,32.3,63.6,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.176,2.153,0.008,13,257,21.2,0.044,1055,8.4,0.8,0.8,679.7,6.3,26.9,2.74,32.3,63.7,0,0,0,0,0,0,1,0,0,0
0.144,0.17,0.187,2.143,0.008,13,258,21.2,0.044,1058,8.4,0.8,0.8,679.7,6.3,26.9,2.74,32.3,63.7,0,0,0,0,0,0,0,0,0,0
0.139,0.17,0.178,2.159,0.008,12,258,21.2,0.042,1043,8.4,0.8,0.8,680.6,6.2,27.0,2.75,32.3,63.9,0,0,0,0,0,0,0,0,0,0
0.139,0.168,0.176,2.15,0.007,12,257,21.3,0.046,1055,8.4,0.8,0.8,680.6,6.2,27.0,2.75,32.3,63.9,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.187,2.129,0.008,12,257,21.2,0.043,1057,8.4,0.8,0.8,680.6,6.2,27.0,2.75,32.3,63.9,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.188,2.137,0.008,13,257,21.2,0.043,1043,8.4,0.8,0.8,682.0,6.2,27.0,2.75,32.3,64.2,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.174,2.133,0.007,12,258,21.3,0.044,1055,8.4,0.8,0.8,682.0,6.2,27.0,2.75,32.3,64.2,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.181,2.134,0.008,12,257,21.1,0.044,1041,8.3,0.8,0.8,682.0,6.2,27.0,2.75,32.3,64.2,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.176,2.111,0.008,12,257,21.2,0.041,1056,8.4,0.8,0.8,683.1,6.2,27.0,2.71,32.3,64.6,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.184,2.167,0.008,13,257,21.1,0.041,1041,8.3,0.8,0.8,683.1,6.2,27.0,2.71,32.3,64.6,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.184,2.167,0.008,13,257,21.1,0.041,1041,8.3,0.8,0.8,683.1,6.2,27.0,2.71,32.3,64.6,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.184,2.153,0.008,13,258,21.2,0.044,1041,8.3,0.8,0.8,684.1,6.1,27.0,2.74,32.3,64.9,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.184,2.153,0.008,13,258,21.2,0.044,1041,8.3,0.8,0.8,684.1,6.1,27.0,2.74,32.3,64.9,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.179,2.167,0.009,13,258,21.2,0.034,1042,8.3,0.8,0.8,684.1,6.1,27.0,2.74,32.3,64.9,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.176,2.145,0.008,13,257,21.2,0.044,1056,8.3,0.8,0.8,685.2,6.0,27.0,2.72,32.2,65.2,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.13,0.009,12,258,21.2,0.042,1041,8.3,0.8,0.8,685.2,6.0,27.0,2.72,32.2,65.2,0,0,0,0,0,0,0,0,0,0
0.14,0.166,0.186,2.129,0.008,13,257,21.2,0.044,1056,8.3,0.8,0.8,685.2,6.0,27.0,2.72,32.2,65.2,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.18,2.16,0.008,13,257,21.2,0.042,1059,8.3,0.8,0.8,686.3,6.0,27.0,2.75,32.2,65.5,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.18,2.157,0.008,12,257,21.2,0.042,1044,8.3,0.8,0.8,686.3,6.0,27.0,2.75,32.2,65.5,0,0,0,0,0,0,0,0,0,0
0.141,0.17,0.176,2.154,0.007,12,257,21.0,0.044,1056,8.3,0.8,0.8,687.2,5.9,27.0,2.72,32.2,65.8,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.181,2.157,0.007,12,258,21.2,0.043,1041,8.3,0.8,0.8,687.2,5.9,27.0,2.72,32.2,65.8,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.174,2.119,0.009,12,258,21.2,0.042,1055,8.3,0.8,0.8,687.2,5.9,27.0,2.72,32.2,65.8,0,0,1,0,0,0,0,0,0,0
0.141,0.168,0.176,2.136,0.008,12,258,21.1,0.044,1040,8.3,0.8,0.8,688.2,5.8,27.0,2.73,32.2,66.2,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.178,2.117,0.009,13,258,21.2,0.042,1056,8.3,0.8,0.8,688.2,5.8,27.0,2.73,32.2,66.2,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.178,2.117,0.009,13,258,21.2,0.042,1056,8.3,0.8,0.8,688.2,5.8,27.0,2.73,32.2,66.2,0,0,0,0,0,0,0,0,0,0
0.144,0.164,0.178,2.113,0.01,12,259,21.1,0.033,1041,8.3,0.8,0.8,689.3,5.8,27.0,2.74,32.2,66.9,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.18,2.149,0.008,12,258,21.2,0.043,1056,8.3,0.8,0.8,689.3,5.8,27.0,2.74,32.2,66.9,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.179,2.133,0.007,11,259,21.2,0.043,1042,8.3,0.8,0.8,689.3,5.8,27.0,2.74,32.2,66.9,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.122,0.01,12,258,21.1,0.044,1055,8.3,0.8,0.8,690.4,5.8,27.0,2.73,32.2,67.3,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.184,2.147,0.008,12,257,21.2,0.044,1041,8.3,0.8,0.8,690.4,5.8,27.0,2.73,32.2,67.3,0,0,0,0,0,0,0,0,0,0
0.139,0.168,0.174,2.142,0.007,12,258,21.1,0.044,1056,8.3,0.8,0.8,690.4,5.8,27.0,2.73,32.2,67.3,0,0,0,0,0,0,0,0,0,0
0.138,0.168,0.18,2.149,0.008,13,257,21.1,0.043,1043,8.3,0.8,0.8,691.5,5.8,27.0,2.74,32.2,67.9,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.188,2.142,0.008,13,258,21.1,0.044,1055,8.3,0.8,0.8,691.5,5.8,27.0,2.74,32.2,67.9,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.176,2.126,0.007,13,258,21.2,0.044,1041,8.3,0.8,0.8,691.5,5.8,27.0,2.74,32.2,67.9,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.176,2.129,0.008,13,259,21.2,0.043,1056,8.3,0.8,0.8,692.6,5.8,27.0,2.76,32.1,68.3,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.176,2.129,0.008,13,259,21.2,0.043,1056,8.3,0.8,0.8,692.6,5.8,27.0,2.76,32.1,68.3,1,0,0,0,0,0,0,0,0,0
0.144,0.166,0.172,2.158,0.007,11,259,21.2,0.042,1044,8.3,0.8,0.8,693.7,5.8,27.0,2.76,32.1,68.4,0,0,0,0,0,0,0,0,0,0
0.14,0.166,0.179,2.15,0.008,12,258,21.2,0.044,1056,8.3,0.8,0.8,693.7,5.8,27.0,2.76,32.1,68.4,0,0,0,0,0,0,0,0,0,0
0.141,0.166,0.185,2.138,0.007,12,258,21.1,0.044,1041,8.3,0.8,0.8,693.7,5.8,27.0,2.76,32.1,68.4,0,0,0,0,0,0,1,0,0,0
0.142,0.168,0.184,2.153,0.007,14,258,21.2,0.044,1056,8.3,0.8,0.8,694.8,5.8,27.0,2.75,32.1,68.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.184,2.153,0.007,14,258,21.2,0.044,1056,8.3,0.8,0.8,694.8,5.8,27.0,2.75,32.1,68.4,0,0,0,0,0,0,0,0,0,0
0.142,0.164,0.176,2.151,0.007,13,258,21.1,0.043,1043,8.3,0.8,0.8,694.8,5.8,27.0,2.75,32.1,68.4,0,0,0,0,0,0,0,0,0,0
0.142,0.165,0.179,2.14,0.008,13,258,21.2,0.044,1055,8.3,0.8,0.8,695.9,5.8,27.0,2.73,32.1,68.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.123,0.008,12,259,21.2,0.043,1058,8.3,0.8,0.8,695.9,5.8,27.0,2.73,32.1,68.7,0,0,0,0,0,0,0,0,0,0
0.142,0.165,0.181,2.148,0.008,12,258,21.2,0.042,1043,8.3,0.8,0.8,695.9,5.8,27.0,2.73,32.1,68.7,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.184,2.165,0.007,12,258,21.1,0.042,1055,8.3,0.8,0.8,697.3,5.7,27.0,2.72,32.0,69.0,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.186,2.133,0.008,12,258,21.1,0.043,1058,8.3,0.8,0.8,697.3,5.7,27.0,2.72,32.0,69.0,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.181,2.16,0.008,12,258,21.0,0.042,1043,8.3,0.8,0.8,697.3,5.7,27.0,2.72,32.0,69.0,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.182,2.158,0.008,12,258,21.0,0.042,1055,8.3,0.8,0.8,698.5,5.6,27.1,2.72,32.0,69.3,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.184,2.157,0.008,12,259,20.9,0.042,1058,8.3,0.8,0.8,698.5,5.6,27.1,2.72,32.0,69.3,1,0,0,0,0,0,0,0,0,0
0.142,0.166,0.186,2.12,0.007,13,258,21.2,0.042,1043,8.3,0.8,0.8,698.5,5.6,27.1,2.72,32.0,69.3,0,0,0,0,0,0,0,0,0,0
0.144,0.165,0.19,2.139,0.008,12,258,21.2,0.044,1055,8.3,0.8,0.8,699.8,5.5,27.1,2.76,32.0,69.5,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.182,2.151,0.008,12,258,20.9,0.042,1041,8.3,0.8,0.8,699.8,5.5,27.1,2.76,32.0,69.5,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.178,2.144,0.007,12,258,21.2,0.044,1054,8.3,0.8,0.8,701.3,5.4,27.1,2.76,32.0,69.4,0,0,0,0,0,0,0,0,0,0
0.14,0.166,0.18,2.151,0.008,12,259,21.1,0.044,1057,8.3,0.8,0.8,701.3,5.4,27.1,2.76,32.0,69.4,0,1,0,0,0,0,0,0,0,0
0.14,0.166,0.18,2.151,0.008,12,259,21.1,0.044,1057,8.3,0.8,0.8,701.3,5.4,27.1,2.76,32.0,69.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.186,2.121,0.008,12,258,21.2,0.043,1056,8.3,0.8,0.8,702.7,5.3,27.1,2.76,32.0,69.3,0,1,0,0,0,0,0,0,0,0
