process_velocity_1,process_velocity_2,process_velocity_3,process_high_velocity,process_cylinder_pressure,process_rapid_rise_time,process_biscuit_thickness,process_clamping_force,process_cycle_time,process_pressure_rise_time,process_casting_pressure,process_spray_time,process_spray_1_time,process_spray_2_time,sensor_melting_furnace_temp,sensor_air_pressure,sensor_air_pressure_min,sensor_air_pressure_max,sensor_coolant_temp,sensor_coolant_temp_min,sensor_coolant_temp_max,sensor_coolant_pressure,sensor_factory_temp,sensor_factory_temp_min,sensor_factory_temp_max,sensor_factory_humidity,sensor_factory_humidity_min,sensor_factory_humidity_max
0.144,0.166,0.184,2.153,215,0.008,13,258,21.2,0.044,1041,8.3,0.8,0.8,684.1,6.1,3,9,27.0,10,50,2.74,32.3,18.0,22.0,64.9,18.0,22.0
0.146,0.168,0.186,2.134,214,0.008,11,258,20.9,0.043,1037,8.0,1.0,0.8,706.6,5.9,3,9,27.1,10,50,2.7,37.0,18.0,22.0,45.7,18.0,22.0
0.141,0.17,0.178,2.154,215,0.008,13,253,21.0,0.044,1041,8.2,0.8,0.8,707.4,5.2,3,9,27.2,10,50,2.72,32.0,18.0,22.0,68.8,18.0,22.0
0.139,0.168,0.18,2.139,215,0.008,13,254,21.3,0.044,1040,8.4,1.0,0.8,714.7,5.1,3,9,27.2,10,50,2.72,32.5,18.0,22.0,63.8,18.0,22.0
0.144,0.17,0.18,2.17,239,0.008,10,258,22.6,0.035,1157,9.7,1.2,0.7,694.6,5.1,3,9,26.5,10,50,2.65,35.0,18.0,22.0,57.7,18.0,22.0
0.15,0.188,0.206,2.264,235,0.01,13,253,20.7,0.043,1136,7.7,1.2,0.7,726.5,6.8,3,9,28.0,10,50,2.64,32.1,18.0,22.0,70.0,18.0,22.0
0.144,0.166,0.178,2.136,218,0.007,12,259,20.9,0.043,1053,8.0,1.0,0.8,685.0,6.3,3,9,27.2,10,50,2.7,36.4,18.0,22.0,46.8,18.0,22.0
0.142,0.166,0.18,2.195,218,0.008,12,253,21.1,0.044,1055,8.3,0.8,0.8,707.8,5.2,3,9,27.2,10,50,2.75,32.0,18.0,22.0,66.8,18.0,22.0
0.142,0.168,0.178,2.16,218,0.009,12,255,21.2,0.042,1056,8.3,0.8,0.8,681.6,6.0,3,9,26.8,10,50,2.74,32.3,18.0,22.0,62.0,18.0,22.0
0.146,0.166,0.187,2.156,218,0.008,11,257,21.0,0.041,1053,8.1,1.0,0.8,699.0,6.9,3,9,27.3,10,50,2.7,36.3,18.0,22.0,46.8,18.0,22.0
0.146,0.17,0.186,2.164,214,0.018,11,255,20.9,0.044,1038,8.0,1.0,0.8,680.4,6.0,3,9,26.8,10,50,2.72,35.9,18.0,22.0,48.7,18.0,22.0
0.146,0.168,0.179,2.144,214,0.008,11,250,20.8,0.044,1038,8.0,1.0,0.8,708.3,5.9,3,9,26.4,10,50,2.7,34.2,18.0,22.0,52.4,18.0,22.0
0.146,0.168,0.178,2.14,239,0.008,13,255,22.6,0.037,1154,9.7,1.2,0.7,717.8,4.8,3,9,26.5,10,50,2.64,35.2,18.0,22.0,57.7,18.0,22.0
0.146,0.168,0.182,2.148,215,0.008,11,253,20.9,0.042,1040,8.1,1.0,0.8,716.6,6.3,3,9,25.9,10,50,2.72,30.9,18.0,22.0,65.3,18.0,22.0
0.144,0.168,0.18,2.116,214,0.009,11,257,20.8,0.042,1036,8.1,1.0,0.8,694.5,6.3,3,9,26.5,10,50,2.71,34.1,18.0,22.0,53.8,18.0,22.0
0.146,0.166,0.176,2.134,215,0.008,12,254,20.6,0.044,1040,7.9,0.8,0.8,676.0,6.8,3,9,26.6,10,50,2.74,32.2,18.0,22.0,62.1,18.0,22.0
0.144,0.168,0.18,2.114,214,0.008,11,253,20.8,0.044,1036,7.9,0.8,0.8,687.0,6.2,3,9,26.5,10,50,2.78,32.1,18.0,22.0,61.4,18.0,22.0
0.142,0.17,0.186,2.119,214,0.007,12,259,20.7,0.044,1036,7.8,0.8,0.8,683.8,6.1,3,9,26.1,10,50,2.74,31.0,18.0,22.0,65.8,18.0,22.0
0.144,0.168,0.178,2.142,218,0.007,12,257,21.2,0.044,1054,8.3,0.8,0.8,671.0,5.9,3,9,26.8,10,50,2.73,32.5,18.0,22.0,61.9,18.0,22.0
0.146,0.165,0.176,2.124,218,0.008,11,255,20.9,0.042,1056,8.1,1.0,0.8,700.0,6.9,3,9,27.3,10,50,2.7,36.2,18.0,22.0,47.1,18.0,22.0
0.144,0.166,0.179,2.138,217,0.008,11,255,20.7,0.043,1052,7.8,0.8,0.8,690.2,6.1,3,9,26.3,10,50,2.74,31.6,18.0,22.0,64.2,18.0,22.0
0.144,0.168,0.182,2.141,218,0.007,11,259,20.9,0.042,1054,8.1,1.0,0.8,703.9,6.5,3,9,26.0,10,50,2.72,30.9,18.0,22.0,65.9,18.0,22.0
0.144,0.168,0.182,2.121,218,0.009,12,257,20.9,0.034,1054,8.0,1.0,0.8,685.9,5.9,3,9,26.8,10,50,2.7,35.6,18.0,22.0,49.1,18.0,22.0
0.144,0.168,0.182,2.131,217,0.007,11,259,20.8,0.044,1052,7.9,0.7,0.8,676.0,6.6,3,9,26.3,10,50,2.7,34.1,18.0,22.0,54.7,18.0,22.0
0.141,0.168,0.178,2.142,218,0.008,11,254,21.0,0.042,1054,8.4,0.8,0.8,709.1,6.5,3,9,26.8,10,50,2.72,32.0,18.0,22.0,62.9,18.0,22.0
0.144,0.168,0.19,2.128,218,0.008,10,257,20.8,0.044,1054,8.0,1.0,0.8,713.7,6.0,3,9,26.9,10,50,2.71,36.1,18.0,22.0,47.5,18.0,22.0
0.142,0.166,0.186,2.124,234,0.008,14,257,22.7,0.038,1135,9.7,1.2,0.7,715.5,4.8,3,9,27.2,10,50,2.64,31.7,18.0,22.0,69.3,18.0,22.0
0.142,0.17,0.19,2.145,235,0.008,12,254,22.7,0.037,1135,9.7,1.2,0.7,720.2,4.6,3,9,26.6,10,50,2.63,31.5,18.0,22.0,68.3,18.0,22.0
0.144,0.168,0.186,2.13,215,0.009,12,258,21.2,0.042,1041,8.3,0.8,0.8,685.2,6.0,3,9,27.0,10,50,2.72,32.2,18.0,22.0,65.2,18.0,22.0
0.142,0.17,0.18,2.157,218,0.008,11,257,21.0,0.041,1055,8.1,1.0,0.8,702.1,6.4,3,9,26.0,10,50,2.74,30.9,18.0,22.0,66.0,18.0,22.0
0.142,0.168,0.176,2.106,235,0.008,14,255,22.7,0.035,1136,9.8,1.2,0.7,687.9,7.1,3,9,27.3,10,50,2.62,32.8,18.0,22.0,66.2,18.0,22.0
0.14,0.165,0.188,2.135,218,0.007,13,251,21.1,0.038,1054,8.3,0.7,0.7,701.8,5.5,3,9,26.5,10,50,2.64,34.9,18.0,22.0,58.1,18.0,22.0
0.141,0.17,0.179,2.149,218,0.008,11,255,20.9,0.041,1053,8.1,1.0,0.8,693.7,6.6,3,9,26.6,10,50,2.72,34.9,18.0,22.0,51.9,18.0,22.0
0.144,0.168,0.182,2.114,234,0.008,12,250,22.6,0.037,1134,9.7,1.2,0.7,691.0,5.2,3,9,26.5,10,50,2.62,35.0,18.0,22.0,57.9,18.0,22.0
0.141,0.17,0.187,2.159,218,0.008,11,255,20.9,0.041,1055,8.1,1.0,0.8,694.8,6.3,3,9,26.8,10,50,2.71,35.8,18.0,22.0,47.9,18.0,22.0
0.142,0.17,0.178,2.15,214,0.008,12,259,20.6,0.042,1037,7.9,0.8,0.8,700.4,6.4,3,9,26.3,10,50,2.75,31.6,18.0,22.0,63.0,18.0,22.0
0.142,0.168,0.178,2.134,214,0.007,12,255,20.6,0.044,1037,7.9,0.8,0.8,706.8,6.2,3,9,26.4,10,50,2.75,32.0,18.0,22.0,62.7,18.0,22.0
0.142,0.17,0.184,2.162,214,0.008,11,258,20.9,0.041,1038,8.0,1.0,0.8,691.5,6.0,3,9,27.2,10,50,2.71,36.6,18.0,22.0,47.0,18.0,22.0
0.144,0.166,0.184,2.106,239,0.008,14,255,22.7,0.035,1159,9.7,1.2,0.7,729.8,5.2,3,9,27.1,10,50,2.63,31.6,18.0,22.0,69.1,18.0,22.0
0.142,0.166,0.182,2.097,239,0.008,6,254,22.3,0.042,1158,9.7,1.2,0.7,725.5,4.7,3,9,27.1,10,50,2.63,31.6,18.0,22.0,69.1,18.0,22.0
0.144,0.168,0.185,2.12,218,0.01,11,255,20.8,0.044,1053,8.1,1.0,0.8,700.0,6.8,3,9,27.3,10,50,2.7,36.3,18.0,22.0,46.7,18.0,22.0
0.144,0.17,0.184,2.096,214,0.008,11,259,20.9,0.041,1037,8.0,1.0,0.8,722.5,5.9,3,9,26.0,10,50,2.76,30.7,18.0,22.0,66.9,18.0,22.0
0.144,0.168,0.186,2.125,218,0.007,12,255,21.2,0.043,1055,8.3,0.8,0.8,687.1,6.0,3,9,26.8,10,50,2.73,32.2,18.0,22.0,62.0,18.0,22.0
0.144,0.166,0.178,2.114,215,0.008,12,257,21.3,0.042,1043,8.4,0.8,0.8,674.8,6.8,3,9,26.9,10,50,2.72,32.2,18.0,22.0,62.9,18.0,22.0
0.141,0.17,0.187,2.159,218,0.008,11,255,20.9,0.041,1055,8.1,1.0,0.8,694.8,6.3,3,9,26.8,10,50,2.71,35.8,18.0,22.0,47.9,18.0,22.0
0.142,0.166,0.184,2.131,217,0.008,11,258,20.9,0.044,1051,8.1,1.0,0.8,685.6,6.3,3,9,27.2,10,50,2.7,36.5,18.0,22.0,46.6,18.0,22.0
0.141,0.17,0.178,2.143,214,0.007,11,255,20.9,0.043,1038,8.0,1.0,0.8,728.1,5.8,3,9,26.0,10,50,2.76,30.6,18.0,22.0,66.7,18.0,22.0
0.138,0.17,0.184,2.123,239,0.008,14,253,22.6,0.038,1157,9.7,1.2,0.7,716.9,4.7,3,9,27.2,10,50,2.62,31.6,18.0,22.0,69.4,18.0,22.0
0.146,0.168,0.186,2.086,239,0.005,13,259,22.7,0.038,1157,9.7,1.2,0.7,729.3,5.0,3,9,27.1,10,50,2.63,31.6,18.0,22.0,69.2,18.0,22.0
0.141,0.166,0.185,2.138,215,0.007,12,258,21.1,0.044,1041,8.3,0.8,0.8,693.7,5.8,3,9,27.0,10,50,2.76,32.1,18.0,22.0,68.4,18.0,22.0
0.144,0.168,0.188,2.122,215,0.008,11,257,20.9,0.044,1039,8.1,1.0,0.8,682.0,6.6,3,9,26.5,10,50,2.7,34.7,18.0,22.0,52.2,18.0,22.0
0.142,0.168,0.182,2.117,217,0.008,11,257,21.0,0.044,1051,8.0,1.0,0.8,705.0,6.1,3,9,26.9,10,50,2.71,36.0,18.0,22.0,48.0,18.0,22.0
0.142,0.17,0.184,2.164,214,0.008,11,254,20.8,0.041,1037,7.8,0.7,0.8,719.0,6.5,3,9,26.1,10,50,2.7,33.2,18.0,22.0,57.4,18.0,22.0
0.144,0.168,0.178,2.102,218,0.008,10,258,20.9,0.044,1056,8.1,1.0,0.8,712.9,6.5,3,9,25.9,10,50,2.73,31.0,18.0,22.0,65.3,18.0,22.0
0.142,0.17,0.18,2.165,214,0.007,12,257,20.9,0.041,1038,8.0,1.0,0.8,702.0,6.6,3,9,27.3,10,50,2.69,36.6,18.0,22.0,46.7,18.0,22.0
0.146,0.17,0.188,2.111,217,0.01,11,257,20.9,0.044,1052,8.1,1.0,0.8,687.7,6.6,3,9,26.5,10,50,2.7,34.7,18.0,22.0,52.5,18.0,22.0
0.166,0.212,0.22,2.253,235,0.01,13,255,20.3,0.041,1137,7.2,1.2,0.7,680.4,6.8,3,9,28.1,10,50,2.63,32.0,18.0,22.0,70.6,18.0,22.0
0.144,0.168,0.182,2.127,215,0.008,12,253,20.9,0.044,1039,8.0,1.0,0.8,730.0,5.9,3,9,26.0,10,50,2.75,30.7,18.0,22.0,66.5,18.0,22.0
0.142,0.168,0.182,2.148,218,0.008,11,257,21.2,0.041,1053,8.3,0.8,0.8,678.2,6.0,3,9,26.8,10,50,2.74,32.3,18.0,22.0,61.9,18.0,22.0
0.142,0.168,0.176,2.162,215,0.008,11,257,20.9,0.041,1041,8.0,1.0,0.8,698.0,6.4,3,9,27.2,10,50,2.7,36.4,18.0,22.0,46.5,18.0,22.0
0.142,0.166,0.186,2.137,218,0.007,12,257,20.9,0.044,1053,8.0,1.0,0.8,705.0,6.9,3,9,27.4,10,50,2.7,36.1,18.0,22.0,48.9,18.0,22.0
0.14,0.166,0.187,2.124,215,0.009,12,253,21.1,0.042,1040,8.2,0.8,0.8,712.5,5.2,3,9,27.1,10,50,2.74,32.0,18.0,22.0,67.7,18.0,22.0
0.146,0.166,0.186,2.117,218,0.008,13,261,21.2,0.035,1055,8.3,0.7,0.7,704.0,5.6,3,9,26.5,10,50,2.63,34.9,18.0,22.0,58.1,18.0,22.0
0.144,0.168,0.178,2.135,240,0.008,3,257,22.6,0.039,1163,9.7,1.2,0.7,721.4,4.6,3,9,27.2,10,50,2.64,31.6,18.0,22.0,69.5,18.0,22.0
0.144,0.17,0.184,2.155,215,0.008,12,257,21.2,0.041,1040,8.3,0.8,0.8,691.8,6.0,3,9,26.8,10,50,2.74,32.1,18.0,22.0,62.1,18.0,22.0
0.14,0.166,0.174,2.152,218,0.013,12,255,21.1,0.041,1053,8.3,0.8,0.8,687.1,6.0,3,9,26.8,10,50,2.73,32.2,18.0,22.0,62.0,18.0,22.0
0.144,0.168,0.182,2.122,218,0.008,11,254,20.8,0.044,1054,8.0,1.0,0.8,729.4,5.9,3,9,26.0,10,50,2.76,30.7,18.0,22.0,66.4,18.0,22.0
0.142,0.168,0.18,2.095,218,0.007,11,255,20.9,0.043,1055,8.1,1.0,0.8,707.5,6.6,3,9,25.9,10,50,2.73,31.0,18.0,22.0,65.8,18.0,22.0
0.144,0.17,0.178,2.148,215,0.007,12,257,20.9,0.044,1041,8.1,1.0,0.8,703.0,6.8,3,9,27.4,10,50,2.7,36.0,18.0,22.0,50.3,18.0,22.0
0.144,0.17,0.176,2.164,218,0.01,11,255,20.8,0.036,1053,8.1,1.0,0.8,700.6,6.7,3,9,27.3,10,50,2.71,36.3,18.0,22.0,46.7,18.0,22.0
0.142,0.17,0.18,2.104,235,0.008,15,259,22.7,0.038,1136,9.8,1.2,0.7,703.4,7.0,3,9,27.2,10,50,2.61,31.8,18.0,22.0,69.2,18.0,22.0
0.144,0.172,0.186,2.174,218,0.01,11,257,20.8,0.043,1051,8.0,1.0,0.8,683.5,6.1,3,9,26.8,10,50,2.69,35.9,18.0,22.0,48.9,18.0,22.0
0.144,0.168,0.176,2.164,217,0.008,11,254,20.6,0.041,1052,7.8,0.7,0.8,685.3,5.4,3,9,26.1,10,50,2.69,33.4,18.0,22.0,55.5,18.0,22.0
0.142,0.172,0.184,2.141,214,0.008,12,253,20.7,0.043,1037,7.9,0.8,0.8,687.0,6.2,3,9,26.5,10,50,2.74,32.2,18.0,22.0,61.4,18.0,22.0
0.138,0.17,0.187,2.143,214,0.008,11,255,21.0,0.042,1037,8.0,1.0,0.8,725.6,5.9,3,9,26.0,10,50,2.75,30.6,18.0,22.0,67.0,18.0,22.0
0.144,0.168,0.176,2.169,216,0.009,11,257,20.8,0.042,1045,8.0,1.0,0.8,708.3,6.2,3,9,26.8,10,50,2.7,35.9,18.0,22.0,47.7,18.0,22.0
0.144,0.17,0.186,2.121,214,0.008,11,257,20.9,0.044,1038,8.0,1.0,0.8,714.0,5.8,3,9,26.9,10,50,2.71,36.4,18.0,22.0,47.1,18.0,22.0
0.142,0.17,0.184,2.151,218,0.008,11,258,20.8,0.044,1054,8.0,1.0,0.8,705.1,6.1,3,9,27.1,10,50,2.69,37.0,18.0,22.0,46.0,18.0,22.0
0.144,0.168,0.182,2.161,215,0.007,12,258,20.7,0.044,1039,8.0,1.0,0.8,703.2,5.8,3,9,27.2,10,50,2.71,36.8,18.0,22.0,46.7,18.0,22.0
0.144,0.168,0.184,2.149,215,0.008,12,258,20.7,0.044,1040,8.0,1.0,0.8,698.6,5.7,3,9,27.2,10,50,2.69,36.7,18.0,22.0,47.0,18.0,22.0
0.142,0.17,0.187,2.148,217,0.008,11,257,20.7,0.044,1052,7.9,0.7,0.8,685.4,6.7,3,9,26.3,10,50,2.69,34.2,18.0,22.0,54.8,18.0,22.0
0.142,0.166,0.178,2.135,214,0.008,12,257,20.8,0.044,1037,8.0,1.0,0.8,710.0,6.0,3,9,26.5,10,50,2.7,34.2,18.0,22.0,52.7,18.0,22.0
0.144,0.17,0.18,2.151,218,0.008,11,257,20.8,0.044,1053,8.1,1.0,0.8,702.0,6.6,3,9,27.3,10,50,2.69,36.4,18.0,22.0,46.4,18.0,22.0
0.144,0.168,0.181,2.145,234,0.009,12,257,22.6,0.037,1135,9.7,1.2,0.7,714.0,4.8,3,9,27.2,10,50,2.62,31.7,18.0,22.0,69.4,18.0,22.0
0.142,0.168,0.184,2.153,214,0.008,12,258,20.9,0.044,1038,8.0,1.0,0.8,690.3,6.1,3,9,27.2,10,50,2.71,36.6,18.0,22.0,47.0,18.0,22.0
0.141,0.168,0.174,2.119,218,0.008,12,255,21.1,0.043,1055,8.3,0.8,0.8,697.4,5.8,3,9,26.8,10,50,2.74,32.0,18.0,22.0,62.0,18.0,22.0
0.142,0.168,0.189,2.11,239,0.008,13,250,22.6,0.035,1155,9.8,1.2,0.7,709.6,5.5,3,9,27.2,10,50,2.63,31.8,18.0,22.0,69.2,18.0,22.0
0.144,0.168,0.179,2.123,215,0.008,12,257,21.2,0.044,1041,8.4,0.8,0.8,677.4,6.9,3,9,26.9,10,50,2.74,32.2,18.0,22.0,62.9,18.0,22.0
0.144,0.168,0.178,2.137,217,0.007,11,258,20.9,0.042,1051,7.8,0.8,0.8,687.2,5.9,3,9,26.1,10,50,2.72,31.0,18.0,22.0,65.9,18.0,22.0
0.142,0.166,0.182,2.152,218,0.007,13,253,21.3,0.044,1057,8.4,1.0,0.8,702.4,5.2,3,9,27.2,10,50,2.74,32.3,18.0,22.0,64.5,18.0,22.0
0.144,0.166,0.178,2.151,217,0.008,11,257,20.7,0.042,1052,7.9,0.8,0.8,697.2,6.2,3,9,26.3,10,50,2.75,31.9,18.0,22.0,63.4,18.0,22.0
0.144,0.17,0.176,2.164,218,0.01,11,255,20.8,0.036,1053,8.1,1.0,0.8,700.0,6.8,3,9,27.3,10,50,2.7,36.3,18.0,22.0,46.7,18.0,22.0
0.141,0.17,0.18,2.139,218,0.008,12,257,20.9,0.044,1054,8.0,1.0,0.8,710.8,5.6,3,9,26.9,10,50,2.7,36.4,18.0,22.0,46.9,18.0,22.0
0.144,0.168,0.176,2.132,218,0.008,12,253,20.6,0.043,1054,7.9,0.8,0.8,692.2,6.9,3,9,26.7,10,50,2.76,32.5,18.0,22.0,62.0,18.0,22.0
0.141,0.17,0.176,2.154,218,0.007,12,257,21.0,0.044,1056,8.3,0.8,0.8,687.2,5.9,3,9,27.0,10,50,2.72,32.2,18.0,22.0,65.8,18.0,22.0
0.142,0.165,0.181,2.148,216,0.008,12,258,21.2,0.042,1043,8.3,0.8,0.8,695.9,5.8,3,9,27.0,10,50,2.73,32.1,18.0,22.0,68.7,18.0,22.0
0.144,0.168,0.184,2.106,217,0.01,11,255,20.7,0.044,1052,7.8,0.8,0.8,691.8,6.1,3,9,26.3,10,50,2.77,31.6,18.0,22.0,64.2,18.0,22.0
0.142,0.168,0.179,2.168,217,0.008,11,253,20.6,0.041,1052,7.8,0.7,0.8,703.3,5.7,3,9,26.2,10,50,2.7,33.8,18.0,22.0,55.9,18.0,22.0
0.142,0.168,0.174,2.147,214,0.008,10,253,20.8,0.042,1038,7.9,0.8,0.8,703.1,6.8,3,9,26.7,10,50,2.75,32.4,18.0,22.0,61.7,18.0,22.0
0.142,0.168,0.178,2.166,215,0.01,11,259,20.8,0.041,1039,7.9,0.7,0.8,676.0,6.6,3,9,26.3,10,50,2.7,34.1,18.0,22.0,54.7,18.0,22.0
0.144,0.168,0.178,2.115,217,0.008,11,255,20.7,0.042,1051,7.8,0.8,0.8,688.5,6.1,3,9,26.3,10,50,2.75,31.6,18.0,22.0,64.2,18.0,22.0
0.152,0.188,0.202,2.269,239,0.009,13,253,23.6,0.036,1156,10.8,1.2,0.7,688.6,7.0,3,9,28.1,10,50,2.62,32.0,18.0,22.0,70.1,18.0,22.0
0.144,0.17,0.182,2.152,219,0.008,14,258,21.2,0.044,1058,8.4,0.8,0.8,675.0,6.5,3,9,26.9,10,50,2.74,32.3,18.0,22.0,62.7,18.0,22.0
0.146,0.168,0.182,2.122,215,0.008,11,257,20.8,0.042,1040,8.0,1.0,0.8,708.3,6.2,3,9,26.8,10,50,2.7,35.9,18.0,22.0,47.7,18.0,22.0
0.146,0.166,0.176,2.119,217,0.008,11,257,20.7,0.035,1052,8.0,1.0,0.8,699.0,6.7,3,9,27.2,10,50,2.69,36.3,18.0,22.0,46.7,18.0,22.0
0.144,0.165,0.182,2.088,239,0.008,14,258,22.6,0.037,1158,9.7,1.2,0.7,730.0,5.2,3,9,27.1,10,50,2.61,31.6,18.0,22.0,69.2,18.0,22.0
0.144,0.168,0.182,2.139,218,0.008,11,257,20.9,0.044,1056,8.1,1.0,0.8,711.3,6.6,3,9,25.9,10,50,2.76,31.0,18.0,22.0,65.5,18.0,22.0
0.142,0.17,0.182,2.149,217,0.008,12,258,20.9,0.043,1052,8.0,1.0,0.8,707.7,5.9,3,9,27.2,10,50,2.69,36.9,18.0,22.0,45.7,18.0,22.0
0.142,0.168,0.178,2.106,217,0.008,11,254,20.7,0.041,1052,7.9,0.8,0.8,689.3,6.2,3,9,26.5,10,50,2.76,32.4,18.0,22.0,61.2,18.0,22.0
0.138,0.17,0.18,2.112,239,0.008,10,253,22.7,0.035,1156,9.7,1.2,0.7,728.0,4.6,3,9,26.5,10,50,2.63,32.0,18.0,22.0,66.4,18.0,22.0
0.142,0.166,0.184,2.114,214,0.007,12,257,20.8,0.042,1036,7.9,0.8,0.8,706.0,6.2,3,9,26.4,10,50,2.77,32.0,18.0,22.0,62.4,18.0,22.0
0.142,0.17,0.187,2.131,215,0.008,11,257,20.9,0.044,1040,8.1,1.0,0.8,703.3,6.8,3,9,27.3,10,50,2.7,36.3,18.0,22.0,47.9,18.0,22.0
0.142,0.17,0.18,2.129,218,0.008,11,257,21.0,0.044,1055,8.1,1.0,0.8,705.0,6.9,3,9,27.3,10,50,2.69,36.0,18.0,22.0,49.4,18.0,22.0
0.14,0.17,0.178,2.147,218,0.012,11,255,20.9,0.041,1055,8.1,1.0,0.8,701.8,6.4,3,9,26.8,10,50,2.74,35.4,18.0,22.0,50.9,18.0,22.0
0.138,0.168,0.18,2.147,217,0.008,11,259,20.7,0.043,1052,7.9,0.8,0.8,710.6,6.3,3,9,26.4,10,50,2.73,32.0,18.0,22.0,63.0,18.0,22.0
0.14,0.168,0.189,2.128,214,0.008,11,254,20.7,0.044,1038,7.9,0.8,0.8,712.7,6.2,3,9,26.2,10,50,2.75,32.0,18.0,22.0,62.5,18.0,22.0
0.144,0.168,0.184,2.109,235,0.007,14,254,22.6,0.035,1136,9.8,1.2,0.7,687.0,7.0,3,9,27.3,10,50,2.62,32.2,18.0,22.0,68.0,18.0,22.0
0.142,0.17,0.187,2.126,214,0.018,12,257,21.0,0.043,1037,8.1,1.0,0.8,707.0,6.6,3,9,26.7,10,50,2.69,35.4,18.0,22.0,50.2,18.0,22.0
0.141,0.168,0.176,2.079,239,0.008,13,254,22.8,0.035,1158,9.8,1.2,0.7,687.1,6.9,3,9,27.3,10,50,2.62,32.7,18.0,22.0,66.6,18.0,22.0
0.14,0.168,0.176,2.156,235,0.009,11,254,22.6,0.036,1136,9.7,1.2,0.7,723.9,4.6,3,9,26.6,10,50,2.61,31.6,18.0,22.0,67.6,18.0,22.0
0.142,0.17,0.184,2.122,217,0.008,11,257,20.7,0.043,1051,8.0,1.0,0.8,713.4,5.7,3,9,26.0,10,50,2.73,30.9,18.0,22.0,66.5,18.0,22.0
0.141,0.17,0.182,2.155,214,0.01,12,257,20.7,0.033,1035,7.9,0.8,0.8,708.4,6.2,3,9,26.4,10,50,2.74,32.0,18.0,22.0,62.9,18.0,22.0
0.142,0.166,0.182,2.104,234,0.007,13,258,22.7,0.036,1135,9.8,1.2,0.7,700.8,7.0,3,9,27.2,10,50,2.62,31.8,18.0,22.0,69.2,18.0,22.0
0.144,0.168,0.186,2.122,218,0.008,12,257,21.2,0.044,1056,8.4,0.8,0.8,677.4,6.9,3,9,26.9,10,50,2.74,32.2,18.0,22.0,62.9,18.0,22.0
0.144,0.166,0.174,2.159,215,0.007,12,257,20.8,0.041,1039,7.9,0.7,0.8,674.6,6.6,3,9,26.3,10,50,2.68,34.1,18.0,22.0,54.5,18.0,22.0
0.16,0.186,0.204,2.261,239,0.007,13,257,23.5,0.043,1157,10.8,1.2,0.7,698.3,6.7,3,9,28.1,10,50,2.63,32.1,18.0,22.0,69.7,18.0,22.0
0.142,0.17,0.181,2.154,218,0.008,10,255,20.9,0.041,1054,8.0,1.0,0.8,728.1,5.8,3,9,26.0,10,50,2.76,30.6,18.0,22.0,66.7,18.0,22.0
0.14,0.168,0.186,2.152,214,0.008,12,254,20.7,0.041,1037,7.9,0.8,0.8,697.0,6.2,3,9,26.5,10,50,2.76,32.6,18.0,22.0,60.3,18.0,22.0
0.142,0.168,0.182,2.124,215,0.007,12,257,20.8,0.042,1039,8.1,1.0,0.8,685.0,6.4,3,9,27.2,10,50,2.69,36.3,18.0,22.0,47.1,18.0,22.0
0.144,0.168,0.184,2.148,215,0.008,10,258,20.9,0.042,1040,8.1,1.0,0.8,727.5,6.0,3,9,26.0,10,50,2.75,30.9,18.0,22.0,65.9,18.0,22.0
0.144,0.168,0.184,2.155,214,0.008,10,259,21.0,0.042,1036,8.0,1.0,0.8,719.1,5.8,3,9,26.0,10,50,2.72,30.8,18.0,22.0,66.8,18.0,22.0
0.139,0.166,0.184,2.127,217,0.008,12,255,20.8,0.044,1052,7.9,0.8,0.8,713.9,6.2,3,9,26.3,10,50,2.73,32.0,18.0,22.0,62.4,18.0,22.0
0.142,0.168,0.186,2.145,218,0.008,11,258,21.0,0.042,1054,8.1,1.0,0.8,708.6,6.3,3,9,26.4,10,50,2.7,33.9,18.0,22.0,53.6,18.0,22.0
0.142,0.166,0.186,2.132,219,0.01,13,251,21.3,0.043,1058,8.4,0.8,1.0,694.8,5.1,3,9,27.3,10,50,2.76,32.4,18.0,22.0,64.2,18.0,22.0
0.144,0.17,0.176,2.164,218,0.007,12,255,21.2,0.043,1055,8.3,0.8,0.8,694.0,6.0,3,9,26.8,10,50,2.73,32.0,18.0,22.0,62.1,18.0,22.0
0.144,0.168,0.182,2.146,217,0.008,12,250,20.7,0.042,1051,7.8,0.8,0.8,691.1,5.8,3,9,26.1,10,50,2.72,31.0,18.0,22.0,65.8,18.0,22.0
0.142,0.17,0.181,2.165,214,0.01,11,254,20.7,0.042,1037,7.8,0.7,0.8,707.5,5.8,3,9,26.2,10,50,2.7,33.8,18.0,22.0,56.0,18.0,22.0
0.144,0.166,0.181,2.112,215,0.008,12,257,20.7,0.042,1040,8.1,1.0,0.8,685.1,6.4,3,9,27.2,10,50,2.69,36.4,18.0,22.0,47.2,18.0,22.0
0.142,0.17,0.184,2.163,215,0.008,11,257,20.9,0.042,1039,8.1,1.0,0.8,702.6,6.6,3,9,27.3,10,50,2.7,36.4,18.0,22.0,46.4,18.0,22.0
0.146,0.172,0.176,2.106,217,0.009,13,258,20.7,0.036,1049,7.9,0.8,0.8,691.1,6.4,3,9,26.2,10,50,2.79,31.6,18.0,22.0,63.1,18.0,22.0
0.144,0.166,0.182,2.12,217,0.008,12,257,20.9,0.043,1052,8.1,1.0,0.8,700.6,6.7,3,9,27.3,10,50,2.71,36.3,18.0,22.0,46.7,18.0,22.0
